NUM,STATION,NAME,X[m],sig_X[m],Y[m],sig_Y[m],Z[m],sig_Z[m],START,END,ID-SNX
635,MATE,12734M008,4641949.36988,0.00046,1393045.61165,0.00023,4133287.61575,0.00041,2008-11-24,2017-07-04,A2
636,MATE,12734M008,4641949.36806,0.00086,1393045.6163,0.00051,4133287.60898,0.00081,2017-07-05,2022-04-30,A3
637,MAUI,40445S008,-5466069.01656,0.00017,-2404327.45684,0.00012,2242127.76133,0.00011,2000-01-02,2022-04-30,A1
638,MAW1,66004M001,1111287.20146,9e-05,2168911.20995,0.0001,-5874493.59757,0.00018,2000-01-02,2022-04-30,A1
639,MBAR,33901M001,5482951.1902,0.00042,3260442.76042,0.00029,-66519.70219,0.00021,2001-07-17,2004-05-23,A1
640,MBAR,33901M001,5482951.19626,0.00041,3260442.76345,0.00028,-66519.70333,0.00018,2004-05-25,2010-08-24,A2
641,MBAR,33901M001,5482951.19158,0.00056,3260442.7588,0.00039,-66519.70119,0.00019,2011-04-05,2022-04-30,A3
642,MCL1,41624M001,4404519.54052,0.00095,-4235798.42365,0.00091,-1823408.9816,0.00062,2014-04-08,2018-04-04,A1
643,MCLA,41624M001,4404519.58793,0.00032,-4235798.46636,0.0003,-1823408.99398,0.00017,2004-07-01,2014-04-06,A1
644,MCM4,66001M003,-1311703.08745,0.00027,310814.88666,0.0002,-6213255.15243,0.00105,2000-01-02,2002-01-03,A1
645,MCM4,66001M003,-1311703.08211,9e-05,310814.88471,9e-05,-6213255.13074,0.00026,2002-01-04,2022-04-30,A2
646,MD01,42247M001,2212298.95404,0.00106,-5819595.23885,0.00144,-1381586.42121,0.00095,2012-09-22,2014-03-31,A1
647,MD01,42247M001,2212298.95385,0.00118,-5819595.24383,0.00161,-1381586.42442,0.00106,2014-04-02,2015-09-15,A2
648,MD01,42247M001,2212298.95322,0.00074,-5819595.2396,0.00147,-1381586.42631,0.00048,2015-09-17,2021-07-28,A3
649,MDO1,40442M012,-1329998.90567,0.00014,-5328393.38065,0.00031,3236504.10866,0.00021,2000-01-02,2004-12-06,A1
650,MDO1,40442M012,-1329998.90554,0.00029,-5328393.36984,0.00067,3236504.10783,0.00042,2004-12-07,2009-09-12,A2
651,MDO1,40442M012,-1329998.90447,0.0005,-5328393.36667,0.00101,3236504.10345,0.00069,2009-09-13,2013-02-22,A3
652,MDO1,40442M012,-1329998.90783,0.001,-5328393.36536,0.00149,3236504.10124,0.00125,2013-02-23,2013-08-09,A4
653,MDO1,40442M012,-1329998.91346,0.00103,-5328393.3703,0.00156,3236504.09952,0.00129,2013-08-10,2013-12-11,A5
654,MDO1,40442M012,-1329998.90165,0.00115,-5328393.36078,0.00184,3236504.10649,0.00144,2017-02-14,2019-01-02,A6
655,MDO1,40442M012,-1329998.90076,0.00142,-5328393.36046,0.0021,3236504.10612,0.00177,2019-01-04,2019-09-26,A7
656,MDO1,40442M012,-1329998.90333,0.0011,-5328393.35737,0.00205,3236504.10307,0.00146,2020-04-15,2022-04-30,A8
657,MDVJ,12309M005,2845455.86167,0.00011,2160954.36475,0.00011,5265993.28367,0.00018,2002-06-10,2022-04-30,A1
658,MECO,41526M001,2946968.57381,0.00023,-4730057.0303,0.00031,-3091864.91538,0.00022,2006-10-19,2022-04-30,A1
659,MEDE,41921S001,1579608.45505,0.00044,-6142783.80101,0.0006,684352.42803,0.0004,2005-06-28,2007-07-21,A1
660,MEDE,41921S001,1579608.45519,0.00063,-6142783.80732,0.00082,684352.42795,0.00061,2007-07-22,2008-11-21,A2
661,MEDE,41921S001,1579608.46829,0.0007,-6142783.83579,0.00096,684352.44012,0.00062,2010-02-28,2012-09-29,A3
662,MEDE,41921S001,1579608.4741,0.00031,-6142783.86526,0.00074,684352.44476,0.00021,2012-09-30,2022-04-30,A4
663,MEDI,12711M003,4461400.56226,0.00032,919593.77104,0.00013,4449504.88503,0.00032,2000-01-02,2001-04-01,A1
664,MEDI,12711M003,4461400.56096,0.00017,919593.77045,0.0001,4449504.8813,0.00018,2001-04-02,2016-08-31,A2
665,MEDI,12711M003,4461400.55633,0.00123,919593.76852,0.00085,4449504.88064,0.00124,2016-09-01,2018-10-17,A3
666,MEDI,12711M003,4461400.55788,0.00117,919593.76745,0.0007,4449504.88066,0.00119,2018-10-18,2022-04-30,A4
667,MERI,40520M001,39480.70736,0.00013,-5957733.09837,0.00043,2269335.11448,0.00019,2005-01-09,2016-05-16,A1
668,MERI,40520M001,39480.70631,0.00055,-5957733.09306,0.0013,2269335.11076,0.00062,2016-05-17,2021-05-12,A2
669,MERI,40520M001,39480.70913,0.00143,-5957733.1145,0.00181,2269335.11597,0.00152,2021-05-13,2022-04-30,A3
670,METS,10503S011,2892570.62072,0.0001,1311843.59013,9e-05,5512634.23576,0.00016,2000-01-05,2010-08-19,A1
671,METS,10503S011,2892570.60083,0.0008,1311843.5768,0.00053,5512634.22029,0.00094,2010-08-20,2011-10-11,A2
672,METS,10503S011,2892570.60961,0.00084,1311843.58253,0.00056,5512634.21269,0.00101,2011-10-12,2013-06-28,A3
673,METS,10503S011,2892570.60953,0.00036,1311843.58458,0.00024,5512634.22104,0.00063,2013-06-29,2022-04-30,A4
674,MEXI,40519M001,-2312591.15431,0.0003,-4853743.46997,0.00049,3419740.53857,0.00037,2005-01-09,2010-04-03,A1
675,MEXI,40519M001,-2312591.02774,0.0006,-4853743.68995,0.00096,3419740.4006,0.00074,2010-04-05,2016-05-23,A2
676,MEXI,40519M001,-2312591.03022,0.00065,-4853743.68839,0.00108,3419740.39415,0.0008,2016-05-24,2021-05-11,A3
677,MEXI,40519M001,-2312591.02579,0.00151,-4853743.68982,0.00194,3419740.39868,0.00175,2021-05-12,2022-04-30,A4
678,MGBH,41667M001,4320741.81284,0.0007,-4161560.54065,0.00069,-2161984.06425,0.00041,2009-01-02,2014-04-26,A1
679,MGBH,41667M001,4320741.81326,0.00119,-4161560.54082,0.00118,-2161984.06469,0.00074,2014-04-27,2018-03-20,A2
680,MGBH,41667M001,4320741.84215,0.0013,-4161560.55349,0.0013,-2161984.07304,0.00072,2018-03-21,2022-04-30,A3
681,MGIN,41647M001,4076879.95252,0.00024,-4270390.99846,0.00025,-2407417.9508,0.00017,2008-02-13,2022-04-30,A1
682,MGJF,48038M001,4308031.88738,0.00181,-4069999.38411,0.0018,-2351824.88364,0.00108,2018-07-06,2022-04-30,A1
683,MGJP,48102M001,4320163.27341,0.00281,-4166849.13307,0.00276,-2152574.35972,0.00147,2019-06-11,2022-04-30,A1
684,MGLA,48103M001,4208273.70942,0.00277,-4204588.14768,0.00291,-2295389.06883,0.00169,2019-06-21,2022-04-30,A1
685,MGMC,41624M002,4406284.9457,0.0003,-4234092.90004,0.00029,-1822973.63295,0.00016,2008-04-05,2022-04-30,A1
686,MGMT,48057M001,4081095.41967,0.00074,-4457449.29941,0.00081,-2034743.09094,0.00043,2016-12-06,2022-02-14,A1
687,MGMT,48057M001,4081095.41257,0.00179,-4457449.29712,0.00183,-2034743.08435,0.0017,2022-02-15,2022-04-30,A2
688,MGRP,41680M001,4176141.96213,0.00063,-4344591.24643,0.00065,-2085669.59637,0.00043,2010-03-07,2014-04-01,A1
689,MGRP,41680M001,4176141.96133,0.00115,-4344591.24679,0.00116,-2085669.6004,0.0011,2014-04-02,2014-07-16,A2
690,MGRP,41680M001,4176141.96391,0.00115,-4344591.25147,0.00115,-2085669.60145,0.00111,2014-07-17,2014-10-21,A3
691,MGRP,41680M001,4176141.96385,0.00044,-4344591.24912,0.00046,-2085669.60292,0.00026,2014-10-22,2022-04-30,A4
692,MGTO,48037M001,4547942.45013,0.00208,-4023464.06474,0.00188,-1946289.39147,0.00112,2018-06-09,2022-04-30,A1
693,MGUB,41652M001,4019130.61027,0.00026,-4504012.61898,0.00029,-2055168.62226,0.00016,2008-01-09,2019-11-19,A1
694,MGUB,41652M001,4019130.61154,0.00118,-4504012.62094,0.00126,-2055168.62688,0.00091,2019-11-20,2022-04-30,A2
695,MGUE,41558M001,1823327.85177,0.00029,-4850352.49025,0.00053,-3709085.49728,0.00043,2012-08-08,2022-04-30,A1
696,MGV1,41626M002,4165510.42349,0.00069,-4229245.22515,0.00066,-2327732.58683,0.00042,2014-03-27,2022-04-30,A1
697,MGVA,41626M002,4165510.46792,0.00076,-4229245.26274,0.00075,-2327732.60703,0.00058,2010-04-05,2013-10-23,A1
698,MKEA,40477M001,-5464105.34239,0.00028,-2495165.76664,0.00018,2148291.51879,0.00016,2000-01-02,2006-10-15,A1
699,MKEA,40477M001,-5464105.34007,0.00053,-2495165.75341,0.00031,2148291.51918,0.00027,2006-10-17,2014-10-17,A2
700,MKEA,40477M001,-5464105.33342,0.00153,-2495165.74449,0.00117,2148291.51495,0.00106,2015-04-08,2018-05-05,A3
701,MKEA,40477M001,-5464105.32632,0.00191,-2495165.75027,0.00159,2148291.50054,0.00161,2018-05-06,2019-06-08,A4
702,MKEA,40477M001,-5464105.33711,0.00206,-2495165.75783,0.00171,2148291.50349,0.00172,2019-06-09,2020-01-14,A5
703,MKEA,40477M001,-5464105.33748,0.00136,-2495165.76034,0.00098,2148291.50201,0.00093,2020-01-15,2022-04-30,A6
704,MOBS,50182M001,-4130636.56377,0.00034,2894953.12078,0.00029,-3890530.47009,0.00035,2003-05-01,2004-12-22,A1
705,MOBS,50182M001,-4130636.5662,0.00018,2894953.12074,0.00014,-3890530.4704,0.00017,2004-12-24,2021-10-27,A2
706,MOBS,50182M001,-4130636.56533,0.00155,2894953.12069,0.00142,-3890530.47049,0.00165,2021-10-28,2022-04-30,A3
707,MONP,40497M004,-2386247.39601,0.00031,-4802359.14437,0.00051,3444902.37434,0.00039,2000-01-02,2000-03-22,A1
708,MONP,40497M004,-2386247.39636,0.00011,-4802359.14908,0.00016,3444902.37591,0.00013,2000-03-23,2010-04-03,A2
709,MONP,40497M004,-2386247.41093,0.00075,-4802359.1421,0.00093,3444902.37323,0.00087,2010-04-05,2011-07-29,A3
710,MONP,40497M004,-2386247.41183,0.00086,-4802359.13832,0.00105,3444902.38148,0.001,2011-07-30,2012-09-23,A4
711,MONP,40497M004,-2386247.41415,0.00086,-4802359.14229,0.0011,3444902.37372,0.00101,2012-09-24,2014-07-21,A5
712,MONP,40497M004,-2386247.41658,0.00054,-4802359.13734,0.00081,3444902.37875,0.00066,2014-07-23,2019-01-02,A6
713,MONP,40497M004,-2386247.41906,0.00088,-4802359.11311,0.00135,3444902.38842,0.00108,2019-01-04,2022-04-30,A7
714,MOTE,41922S001,1539877.01745,0.00077,-6112744.53677,0.00167,968435.35442,0.00059,2006-03-06,2008-04-26,A1
715,MOTE,41922S001,1539877.02674,0.00186,-6112744.57415,0.0045,968435.35278,0.00127,2019-11-21,2021-12-23,A2
716,MPL2,41544M001,2698449.99097,0.00049,-4247372.27366,0.00066,-3905981.29766,0.00059,2010-03-08,2014-01-09,A1
717,MPL2,41544M001,2698449.99531,0.0004,-4247372.27043,0.00058,-3905981.2999,0.00051,2014-09-30,2022-04-30,A2
718,MPLA,41521M001,2700316.87528,0.00033,-4243736.80083,0.00047,-3908569.65084,0.00039,2002-09-22,2008-02-03,A1
719,MRLS,40909M001,123434.67045,0.00092,-6147557.34498,0.00284,1689464.02386,0.00109,2012-03-27,2014-11-09,A1
720,MRLS,40909M001,123434.68706,0.00104,-6147557.34728,0.00342,1689464.03256,0.00127,2014-11-11,2018-02-04,A2
721,MSAQ,48062M001,3371625.03526,0.00092,-4937278.14687,0.00128,-2214814.06404,0.00066,2017-02-13,2022-03-01,A1
722,MSBL,48036M001,3260517.53093,0.00141,-4931889.58471,0.0019,-2385460.75709,0.00107,2018-05-26,2022-04-30,A1
723,MSCB,48056M001,3319732.54593,0.00442,-5037869.68421,0.00626,-2062200.18225,0.00302,2016-09-06,2018-11-27,A1
724,MSCG,41649M001,3468912.06116,0.00036,-4870550.46933,0.00045,-2213735.33357,0.00024,2008-01-01,2018-04-24,A1
725,MSCG,41649M001,3468912.08462,0.00114,-4870550.52211,0.00138,-2213735.36626,0.00097,2018-04-25,2021-03-24,A2
726,MSDR,48096M001,3395050.16981,0.00054,-4836120.50813,0.00071,-2394508.4393,0.0004,2013-07-11,2019-11-04,A1
727,MSDR,48096M001,3395050.1702,0.00105,-4836120.50856,0.00131,-2394508.44004,0.00084,2019-11-05,2022-04-30,A2
728,MSJR,48035M001,3306443.9221,0.00105,-4931465.87963,0.00145,-2322936.96378,0.00079,2018-06-15,2022-04-30,A1
729,MSMJ,48042M001,3391047.16241,0.00116,-4867821.20182,0.00156,-2335297.0377,0.00084,2017-08-10,2021-10-14,A1
730,MSMN,48034M001,3405304.16387,0.0014,-4736641.54656,0.00183,-2570676.8152,0.00108,2018-06-30,2022-04-30,A1
731,MSNV,48049M001,3436411.78691,0.00074,-4763312.31567,0.00096,-2479115.09018,0.00055,2017-01-01,2022-04-30,A1
732,MSPM,48033M001,3152080.51183,0.00139,-5021735.46301,0.00196,-2343379.13278,0.00106,2018-06-05,2022-04-30,A1
733,MSPP,48055M001,3327442.23232,0.00084,-4861218.16493,0.00111,-2438343.87578,0.00062,2016-11-26,2022-04-30,A1
734,MTBA,41663M001,3755485.25056,0.00048,-4852853.56282,0.0006,-1735109.07661,0.00027,2008-08-29,2015-09-01,A1
735,MTBA,41663M001,3755485.25057,0.00136,-4852853.5628,0.00148,-1735109.07662,0.00124,2015-11-02,2016-11-14,A2
736,MTCA,48043M001,3275748.05781,0.00102,-5179887.32017,0.00143,-1760642.43867,0.00061,2017-06-27,2022-04-30,A1
737,MTCN,41687M001,3795147.56826,0.00025,-4905277.15825,0.00031,-1485352.86975,0.00015,2011-03-25,2022-04-30,A1
738,MTCO,41670M001,3553110.82545,0.00035,-5161363.49856,0.00047,-1187759.86258,0.00018,2009-04-10,2019-07-20,A1
739,MTEC,42015M001,1435817.63284,0.00252,-6210492.27589,0.00698,-228752.836,0.00165,2019-07-17,2021-09-30,A1
740,MTGA,41663M002,3751756.51447,0.00248,-4856319.96942,0.00305,-1733551.23114,0.0012,2016-11-27,2019-11-26,A1
741,MTGA,41663M002,3751756.51168,0.00289,-4856319.9585,0.00348,-1733551.24017,0.00134,2019-11-27,2022-04-30,A2
742,MTIT,48044M001,3569430.83449,0.00139,-4939962.16224,0.00183,-1876078.00337,0.0008,2017-06-17,2021-06-13,A1
743,MTJI,48075M001,3246029.1007,0.00118,-5343733.9932,0.00178,-1257760.05815,0.00058,2014-09-26,2019-11-29,A1
744,MTJI,48075M001,3246029.0965,0.00178,-5343733.98514,0.00244,-1257760.05962,0.00119,2019-11-30,2022-04-30,A2
745,MTLA,48051M001,3138167.64022,0.00112,-5295897.50888,0.00169,-1664555.86666,0.00059,2016-11-15,2022-04-30,A1
746,MTLE,48050M001,3588350.21514,0.00101,-4990494.44237,0.00133,-1699377.80355,0.00057,2017-03-11,2021-08-27,A1
747,MTNM,48045M001,3459576.83362,0.00198,-5139924.8145,0.00272,-1511050.79102,0.00112,2017-08-10,2020-04-19,A1
748,MTNX,48059M001,3769572.04123,0.00085,-4885923.19423,0.00106,-1607826.35208,0.00043,2016-02-16,2022-04-30,A1
749,MTSC,48046M001,3401983.86738,0.00119,-5076901.32983,0.00165,-1819774.38423,0.00072,2017-10-09,2022-04-30,A1
750,MTSF,41655M001,3960733.81723,0.00032,-4832787.77004,0.00036,-1276214.98792,0.00016,2008-04-03,2018-10-26,A1
751,MTSR,41689M001,3506741.00793,0.00022,-5145977.23327,0.0003,-1376425.12627,0.00013,2011-01-31,2022-04-30,A1
752,MTV1,42323S001,2914537.01579,0.00072,-4349790.34891,0.00096,-3630033.37067,0.00076,2015-11-29,2022-04-30,A1
753,MTVB,41690M001,3085619.6647,0.00104,-5334029.60729,0.00163,-1640843.71386,0.00061,2011-02-22,2016-01-11,A1
754,MTY2,40518M001,-1029483.56346,0.00014,-5657637.2267,0.0004,2750926.07545,0.00021,2005-01-09,2016-05-24,A1
755,MTY2,40518M001,-1029483.5646,0.00103,-5657637.22546,0.0014,2750926.07283,0.00112,2016-05-25,2018-06-23,A2
756,MTY2,40518M001,-1029483.56315,0.00097,-5657637.22755,0.00152,2750926.07382,0.00106,2018-06-24,2021-05-18,A3
757,MTY2,40518M001,-1029483.56414,0.00143,-5657637.24763,0.00178,2750926.08352,0.0016,2021-05-19,2022-04-30,A4
758,MZAC,41503M001,1932262.78327,0.0003,-5001226.55936,0.0006,-3444667.73655,0.00043,2004-06-02,2010-02-26,A1
759,MZAC,41503M001,1932262.63902,0.00224,-5001226.60545,0.00447,-3444667.80544,0.0033,2010-02-28,2015-09-15,A2
760,MZAC,41503M001,1932262.60072,0.00213,-5001226.64771,0.00442,-3444667.79525,0.0032,2015-09-17,2022-04-30,A3
761,MZAE,41530M001,1987261.30456,0.00077,-4955975.74676,0.0015,-3477976.88962,0.0011,2007-05-20,2010-02-26,A1
762,MZAE,41530M001,1987261.11847,0.00152,-4955975.80836,0.00263,-3477976.9394,0.00202,2010-02-28,2014-02-13,A2
763,MZAE,41530M001,1987261.12821,0.00164,-4955975.79762,0.00286,-3477976.93403,0.00219,2014-02-15,2015-09-15,A3
764,MZAE,41530M001,1987261.13015,0.00165,-4955975.80326,0.00315,-3477976.93749,0.0023,2015-09-17,2019-04-23,A4
765,MZAE,41530M001,1987261.13694,0.00251,-4955975.8237,0.0043,-3477976.91648,0.00333,2021-12-07,2022-04-30,A5
766,MZAL,41568M001,1960467.65101,0.00235,-5001296.54215,0.00469,-3428284.75257,0.00341,2013-04-30,2015-09-15,A1
767,MZAL,41568M001,1960467.61544,0.0013,-5001296.58065,0.00267,-3428284.7515,0.00188,2015-09-17,2021-07-18,A2
768,MZAL,41568M001,1960467.60716,0.00194,-5001296.58176,0.00327,-3428284.74949,0.00255,2021-07-20,2022-04-30,A3
769,MZAS,41528M001,1940230.25401,0.00063,-4884145.48074,0.00124,-3603203.63081,0.00092,2007-01-17,2010-02-26,A1
770,MZAU,41556M001,1892847.79123,0.00049,-4961663.03534,0.00094,-3522715.30592,0.0007,2015-09-20,2022-04-30,A1
771,MZGA,41580M001,1985718.79999,0.00367,-4840760.66649,0.00716,-3636195.82127,0.00539,2014-04-16,2015-09-15,A1
772,MZGA,41580M001,1985718.7901,0.0005,-4840760.67302,0.00092,-3636195.82029,0.00072,2015-09-17,2022-04-30,A2
773,MZRF,41528M003,1940547.28963,0.00113,-4884191.45616,0.00221,-3602973.55622,0.00165,2016-12-16,2022-04-30,A1
774,NAMA,20103M001,4476294.81175,0.00047,4036794.71082,0.00045,2086353.30693,0.00028,2007-04-18,2015-01-28,A1
775,NARA,40910M001,-86147.44083,0.00074,-6093265.02907,0.00259,1876839.82288,0.00091,2012-03-22,2016-02-15,A1
776,NAS0,43607S001,1255070.7208,0.00016,-5643661.86541,0.00041,2684338.99836,0.00023,2007-06-26,2019-07-25,A1
777,NAS0,43607S001,1255070.71467,0.00117,-5643661.86296,0.00154,2684339.00145,0.00113,2019-07-26,2022-04-06,A2
778,NAUR,50701M001,-6212554.96767,0.00197,1442787.33922,0.00067,-61006.46189,0.00052,2014-03-16,2020-01-17,A1
779,NAUS,41614M002,3179409.33744,0.00025,-5519130.68872,0.00037,-334109.98282,0.00014,2006-01-01,2013-04-09,A1
780,NAUS,41614M002,3179409.33423,0.00104,-5519130.69417,0.00116,-334110.00561,0.00097,2013-04-10,2014-05-23,A2
781,NAUS,41614M002,3179409.33109,0.00117,-5519130.68826,0.00131,-334110.00746,0.00109,2014-05-24,2014-08-28,A3
782,NAUS,41614M002,3179409.3339,0.00096,-5519130.70691,0.00121,-334110.01099,0.00077,2014-08-29,2016-11-19,A4
783,NAUS,41614M002,3179409.33217,0.00045,-5519130.69741,0.00068,-334110.0084,0.00023,2016-11-20,2022-04-30,A5
784,NEIA,41620M002,3875254.99943,0.00065,-4292588.81407,0.00072,-2681108.61921,0.00051,2006-01-02,2009-09-10,A1
785,NEIA,41620M002,3875255.00465,0.00094,-4292588.80848,0.00103,-2681108.6169,0.00075,2009-09-11,2012-08-29,A2
786,NEIA,41620M002,3875254.96798,0.00108,-4292588.77104,0.00122,-2681108.58594,0.00082,2012-08-30,2016-10-19,A3
787,NEIA,41620M002,3875254.99344,0.00127,-4292588.78579,0.00142,-2681108.60336,0.0009,2016-10-20,2020-10-28,A4
788,NEIA,41620M002,3875254.99498,0.00206,-4292588.78741,0.0022,-2681108.60387,0.00182,2021-02-17,2021-11-20,A5
789,NEIA,41620M002,3875255.00282,0.00214,-4292588.79224,0.00228,-2681108.61274,0.00193,2021-11-21,2022-04-30,A6
790,NEIL,40606M001,774610.29084,0.00026,-6258471.55717,0.00078,952303.02488,0.00023,2010-05-01,2018-10-16,A1
791,NEIL,40606M001,774610.29714,0.00084,-6258471.56558,0.00167,952303.02695,0.00076,2018-10-17,2022-04-30,A2
792,NESA,41546M001,2106689.33532,0.0003,-4407656.76546,0.0005,-4086996.62833,0.00043,2010-02-28,2022-04-30,A1
793,NEVA,41923S001,1617259.95724,0.00017,-6161575.13974,0.00039,324674.78383,0.00012,2005-11-18,2017-11-18,A1
794,NEVA,41923S001,1617259.94268,0.00065,-6161575.10752,0.00132,324674.77832,0.00051,2018-03-15,2022-04-30,A2
795,NJEC,42028M001,1147858.34853,0.00074,-6267031.14219,0.00224,-295701.18178,0.00058,2012-12-09,2016-04-15,A1
796,NJEC,42028M001,1147858.34714,0.00146,-6267031.14365,0.00294,-295701.17808,0.00134,2016-04-17,2017-10-25,A2
797,NJEC,42028M001,1147858.32498,0.00233,-6267031.10481,0.00608,-295701.18481,0.00184,2019-05-27,2020-09-10,A3
798,NJEC,42028M001,1147858.32259,0.00226,-6267031.09317,0.00641,-295701.18344,0.00163,2020-09-11,2022-04-30,A4
799,NKLG,32809M002,6287385.73292,0.0003,1071574.74572,0.00013,39133.09489,0.00011,2000-04-02,2010-05-03,A1
800,NKLG,32809M002,6287385.72558,0.00091,1071574.7502,0.00038,39133.09785,0.00033,2010-05-04,2016-04-22,A2
801,NKLG,32809M002,6287385.7189,0.00104,1071574.74751,0.00041,39133.10184,0.00032,2016-04-23,2022-04-30,A3
802,NLIB,40465M001,-130934.76242,0.00011,-4762291.71902,0.00029,4226854.6314,0.00025,2000-01-02,2009-09-21,A1
803,NLIB,40465M001,-130934.76452,0.00048,-4762291.71809,0.00093,4226854.63117,0.00084,2010-12-16,2015-01-17,A2
804,NLIB,40465M001,-130934.7596,0.00075,-4762291.70528,0.00129,4226854.62995,0.00118,2015-01-18,2018-06-12,A3
805,NLIB,40465M001,-130934.76232,0.00082,-4762291.69592,0.00155,4226854.61913,0.00136,2019-01-01,2022-04-30,A4
806,NOT1,12717M004,4934546.04918,0.00019,1321265.18137,0.0001,3806456.27397,0.00017,2000-09-07,2015-10-08,A1
807,NOT1,12717M004,4934546.05099,0.00122,1321265.18275,0.00094,3806456.27554,0.00119,2015-10-09,2017-10-11,A2
808,NOT1,12717M004,4934546.04963,0.00113,1321265.18525,0.00065,3806456.26973,0.00102,2017-10-12,2022-04-30,A3
809,NRIL,12364M001,64536.96548,8e-05,2253782.89418,9e-05,5946363.5075,0.00017,2000-09-17,2022-04-30,A1
810,NYA1,10317M003,1202433.69475,8e-05,252632.36493,8e-05,6237772.69232,0.00019,2000-01-02,2022-04-30,A1
811,NYAL,10317M001,1202430.38292,0.00013,252626.78312,0.00012,6237767.72078,0.00055,2000-01-02,2000-12-04,A1
812,NYAL,10317M001,1202430.37898,0.00017,252626.78428,0.00012,6237767.71848,0.00062,2000-12-05,2001-09-05,A2
813,NYAL,10317M001,1202430.38654,8e-05,252626.78348,8e-05,6237767.72057,0.00021,2001-09-06,2022-04-30,A3
814,NYCO,40607M002,497578.53389,0.00118,-6259494.71827,0.00302,1115958.67988,0.0011,2016-05-19,2018-10-22,A1
815,NYCO,40607M002,497578.54157,0.00103,-6259494.79924,0.00349,1115958.69223,0.00104,2018-10-23,2022-04-30,A2
816,OAFA,41508M001,1984093.27388,0.00292,-5068868.03767,0.00563,-3314487.97587,0.00392,2018-12-30,2020-12-04,A1
817,OAFA,41508M001,1984093.27714,0.00309,-5068868.04735,0.00601,-3314487.9801,0.00419,2020-12-05,2022-04-30,A2
818,OAX2,40517M001,-713483.09671,0.00023,-6058316.07776,0.00057,1861594.70873,0.00028,2005-01-09,2009-07-16,A1
819,OAX2,40517M001,-713483.0967,0.00024,-6058316.07779,0.00072,1861594.71014,0.00031,2009-07-17,2016-05-30,A2
820,OAX2,40517M001,-713483.09307,0.00052,-6058316.09019,0.0013,1861594.70975,0.00056,2016-05-31,2021-05-18,A3
821,OAX2,40517M001,-713483.08681,0.00147,-6058316.07212,0.00199,1861594.70873,0.00152,2021-05-19,2022-04-30,A4
822,OHI2,66008M005,1525812.05068,0.00019,-2432478.22955,0.00026,-5676165.56109,0.00043,2002-02-16,2003-02-22,A1
823,OHI2,66008M005,1525812.05451,0.00015,-2432478.23289,0.0002,-5676165.57132,0.00036,2003-02-23,2009-01-30,A2
824,OHI2,66008M005,1525812.05292,0.00034,-2432478.23805,0.00046,-5676165.57079,0.00079,2009-01-31,2013-02-07,A3
825,OHI2,66008M005,1525812.05186,0.00071,-2432478.23378,0.00096,-5676165.56845,0.00124,2013-02-08,2013-11-16,A4
826,OHI2,66008M005,1525812.05734,0.00075,-2432478.23067,0.00102,-5676165.56533,0.00135,2013-11-18,2014-03-02,A5
827,OHI2,66008M005,1525812.05815,0.00059,-2432478.22485,0.0008,-5676165.55254,0.00123,2014-03-03,2017-02-27,A6
828,OHI2,66008M005,1525812.05582,0.00039,-2432478.22581,0.00055,-5676165.55142,0.001,2017-02-28,2022-04-30,A7
829,OHI3,66008M006,1525809.2198,0.00015,-2432478.7481,0.0002,-5676166.25281,0.00036,2003-03-07,2010-01-22,A1
830,OHI3,66008M006,1525809.21571,0.00054,-2432478.75617,0.00073,-5676166.26392,0.00095,2010-01-23,2011-01-27,A2
831,OHI3,66008M006,1525809.21526,0.00055,-2432478.74999,0.00073,-5676166.26176,0.00102,2011-01-28,2013-02-07,A3
832,OHI3,66008M006,1525809.21514,0.0007,-2432478.74779,0.00094,-5676166.26428,0.00121,2013-02-08,2013-09-28,A4
833,OHI3,66008M006,1525809.21583,0.00075,-2432478.74674,0.00102,-5676166.25876,0.00138,2013-09-29,2013-11-16,A5
834,OHI3,66008M006,1525809.22326,0.00022,-2432478.74034,0.00031,-5676166.25239,0.00056,2013-11-18,2022-04-30,A6
835,OHIG,66008M001,1525872.82125,0.00023,-2432481.34638,0.00033,-5676146.07452,0.0007,2000-01-02,2002-02-19,A1
836,ONEC,42044M001,1096348.49305,0.00072,-6282769.32258,0.00213,-77107.56412,0.00055,2018-06-21,2022-04-30,A1
837,ONRJ,41635M001,4283638.36081,0.00058,-4026028.89862,0.00058,-2466096.66113,0.00048,2007-03-30,2009-10-12,A1
838,ONRJ,41635M001,4283638.34611,0.00071,-4026028.89812,0.0007,-2466096.66567,0.00053,2009-10-13,2013-07-04,A2
839,ONRJ,41635M001,4283638.37032,0.00107,-4026028.90923,0.00106,-2466096.6693,0.00097,2013-07-05,2015-03-11,A3
840,ONRJ,41635M001,4283638.36882,0.00063,-4026028.90763,0.00063,-2466096.66472,0.00039,2015-03-12,2022-04-30,A4
841,ONSA,10402M004,3370658.39657,0.0001,711877.28353,8e-05,5349787.05344,0.00013,2000-01-02,2022-04-30,A1
842,OSOR,41722M001,1409577.40633,0.00033,-4640519.17271,0.00068,-4128620.12968,0.00056,2012-01-07,2020-10-24,A1
843,OURI,41631M001,3785720.21717,0.00093,-4494897.69625,0.00102,-2471710.41135,0.00085,2009-06-19,2010-09-23,A1
844,OURI,41631M001,3785720.21716,0.00083,-4494897.69085,0.00099,-2471710.41217,0.00064,2010-09-24,2017-03-06,A2
